0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0.596219,0.505725,0.429436,0.364396,0.308614,0.260646,0.219394,0.184001,0.153767,0.1281,0.10647,0.0883889,0.0734026,0.0610951,0.05109,0.043054,0.0366993,0.0317846,0.0281155,0.0255427,0.0239588,0.0232956,0,
0,0.578164,0.492612,0.419247,0.356158,0.301773,0.254849,0.214401,0.179649,0.149952,0.124762,0.103571,0.0858969,0.071287,0.0593209,0.0496192,0.0418463,0.0357123,0.0309755,0.0274427,0.0249671,0.0234443,0.0228083,0,
0,0.546917,0.468234,0.399676,0.340071,0.288287,0.243343,0.204433,0.170911,0.142255,0.118003,0.0976889,0.0808398,0.0669933,0.0557201,0.0466343,0.039395,0.0337079,0.0293298,0.0260704,0.023789,0.0223877,0.0218059,0,
0,0.505513,0.434584,0.371979,0.316954,0.268712,0.226512,0.189737,0.15792,0.13072,0.107827,0.0888264,0.0732299,0.0605472,0.050329,0.0421802,0.0357538,0.0307446,0.0269058,0.0240531,0.0220576,0.020834,0.0203314,0,
0,0.456083,0.39338,0.337442,0.287764,0.243765,0.204881,0.170663,0.140845,0.115368,0.09421,0.0769752,0.0630927,0.051999,0.043212,0.0363335,0.0310147,0.0269228,0.0238016,0.0214799,0.0198516,0.0188534,0.0184503,0,
0,0.400269,0.346079,0.297285,0.253508,0.214277,0.179119,0.147675,0.119871,0.0960973,0.077032,0.0621051,0.0504765,0.0414359,0.034466,0.029199,0.0253176,0.0223975,0.0201637,0.0184777,0.0172778,0.016538,0.0162478,0,
0,0.339409,0.293935,0.252644,0.215208,0.181184,0.15007,0.12143,0.095202,0.0724105,0.0559769,0.0441749,0.035494,0.0290125,0.0242224,0.0208851,0.0188711,0.0174039,0.0161998,0.0152132,0.014468,0.0139963,0.0138211,0,
0,0.274631,0.238037,0.20456,0.173886,0.145537,0.118864,0.0930461,0.0673146,0.0425356,0.0304368,0.0232566,0.0184367,0.0150183,0.0126478,0.0113796,0.0120304,0.0123147,0.0121949,0.0118886,0.0115684,0.0113421,0.0112698,0,
0,0.206886,0.179324,0.153965,0.130508,0.108459,0.0870114,0.0647364,0.0385699,0,0,0,0,0,0,0,0.00565319,0.00775031,0.00850923,0.00871764,0.00871764,0.00867745,0.00868134,0,
0,0.136976,0.118584,0.101632,0.0858776,0.0709161,0.056097,0.0403843,0.0222127,0,0,0,0,0,0,0,0.00290007,0.00460746,0.00546747,0.00585434,0.00600942,0.00607212,0.00611674,0,
0,0.0655593,0.0564512,0.0481456,0.0404975,0.0332696,0.026105,0.0185022,0.00987923,0,0,0,0,0,0,0,0.00138062,0.0023624,0.00295567,0.00328359,0.00345656,0.00354861,0.00360218,0,
0,-0.00681335,-0.00656481,-0.00607118,-0.00536694,-0.0044937,-0.00349139,-0.00239234,-0.00122083,0,0,0,0,0,0,0,0.000277583,0.000526111,0.00073144,0.000891505,0.00100926,0.0010886,0.00113247,0,
0,-0.0796617,-0.0700285,-0.060686,-0.0515673,-0.0425274,-0.0332949,-0.0234331,-0.0124014,0,0,0,0,0,0,0,-0.000800766,-0.00127604,-0.00145903,-0.00147078,-0.0014124,-0.00134872,-0.00131576,0,
0,-0.152527,-0.133521,-0.115374,-0.0979555,-0.0809814,-0.0639065,-0.0457616,-0.0249952,0,0,0,0,0,0,0,-0.00223258,-0.00341016,-0.00386642,-0.00395163,-0.00388879,-0.00380483,-0.0037666,0,
0,-0.22493,-0.196583,-0.169736,-0.144263,-0.119851,-0.0958403,-0.0708836,-0.0418842,0,0,0,0,0,0,0,-0.00477801,-0.00633996,-0.00672625,-0.0066649,-0.00647158,-0.00630024,-0.00622738,0,
0,-0.296351,-0.258677,-0.223222,-0.189966,-0.158721,-0.129054,-0.100294,-0.0717776,-0.0445679,-0.0312916,-0.0234451,-0.0182107,-0.0145147,-0.0119305,-0.0104297,-0.0106488,-0.0105606,-0.0101523,-0.00963006,-0.00915216,-0.00881598,-0.00867512,0,
0,-0.36624,-0.319175,-0.275097,-0.234205,-0.1965,-0.161786,-0.129812,-0.10064,-0.0754419,-0.0573603,-0.0444599,-0.0350459,-0.0280677,-0.0229225,-0.019292,-0.016981,-0.0152561,-0.0138472,-0.0127045,-0.011843,-0.0112865,-0.0110522,0,
0,-0.434099,-0.377387,-0.324451,-0.275876,-0.231857,-0.192285,-0.156969,-0.125908,-0.0995339,-0.0785425,-0.0622512,-0.0496828,-0.0400062,-0.0326058,-0.0270353,-0.0229225,-0.019827,-0.0174633,-0.0156818,-0.0144098,-0.0136126,-0.0132737,0,
0,-0.499665,-0.432586,-0.370172,-0.313677,-0.263399,-0.219101,-0.180387,-0.146948,-0.118652,-0.0953894,-0.0766473,-0.0617253,-0.0499416,-0.0407136,-0.0335619,-0.0280773,-0.0238885,-0.0207127,-0.0183593,-0.016707,-0.0156817,-0.0152414,0,
0,-0.563376,-0.483929,-0.410748,-0.34599,-0.289642,-0.240958,-0.199099,-0.163359,-0.133197,-0.108132,-0.0875994,-0.0709712,-0.0576346,-0.0470357,-0.0386937,-0.0321944,-0.0271831,-0.0233769,-0.0205654,-0.0186006,-0.0173846,-0.0168583,0,
0,-0.627651,-0.529841,-0.443699,-0.370651,-0.308931,-0.256647,-0.212292,-0.17474,-0.143139,-0.116792,-0.095053,-0.0772956,-0.0629289,-0.0514143,-0.0422753,-0.0350989,-0.0295346,-0.0252975,-0.0221671,-0.0199814,-0.0186286,-0.0180396,0,
0,-0.700877,-0.564926,-0.464363,-0.384749,-0.319502,-0.265073,-0.219296,-0.180728,-0.148335,-0.121306,-0.098944,-0.0806112,-0.065721,-0.0537404,-0.0441956,-0.0366746,-0.0308277,-0.0263686,-0.0230722,-0.0207702,-0.0193446,-0.0187216,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0.582703,0.485771,0.411238,0.350638,0.299945,0.256903,0.220091,0.188542,0.161556,0.138593,0.119204,0.102986,0.089563,0.0785819,0.0697123,0.0626504,0.0571248,0.052904,0.0498012,0.0476752,0.0464305,0.0460718,0,
0,0.546861,0.469176,0.401709,0.344217,0.295134,0.253039,0.216839,0.185712,0.159039,0.136328,0.117161,0.101148,0.0879212,0.0771276,0.0684343,0.0615326,0.0561451,0.0520359,0.0490161,0.0469442,0.045723,0.0453458,0,
0,0.508056,0.44131,0.381273,0.328496,0.282488,0.242489,0.207775,0.177747,0.151933,0.129947,0.111437,0.0960429,0.0834041,0.0731648,0.0649852,0.0585448,0.0535509,0.0497575,0.046974,0.0450623,0.0439299,0.0435735,0,
0,0.464164,0.405837,0.352738,0.305207,0.263079,0.225948,0.193371,0.164967,0.140449,0.119591,0.102138,0.0877649,0.0761029,0.0667862,0.0594646,0.0537976,0.0494583,0.0461836,0.0437839,0.0421316,0.0411463,0.0408307,0,
0,0.415049,0.36434,0.317879,0.275798,0.237996,0.204227,0.174219,0.147775,0.124829,0.105397,0.0893674,0.0764161,0.0661256,0.0581047,0.0519997,0.0474469,0.0440365,0.0414785,0.0395968,0.0382893,0.0374989,0.0372389,0,
0,0.361269,0.317911,0.277985,0.241487,0.208297,0.178209,0.151017,0.126649,0.105307,0.08745,0.0732032,0.0621186,0.0536126,0.0472575,0.0427442,0.039723,0.0375363,0.0358753,0.0346169,0.0337145,0.0331504,0.0329554,0,
0,0.303578,0.267493,0.234116,0.203351,0.175021,0.148863,0.124608,0.102165,0.0820139,0.0656409,0.0536511,0.0450366,0.038757,0.0343857,0.031817,0.0309829,0.0303271,0.0296851,0.029097,0.0286179,0.0282878,0.0281607,0,
0,0.242755,0.213941,0.187204,0.162377,0.139204,0.11729,0.096111,0.0751729,0.0547726,0.0393064,0.0305975,0.0255041,0.021884,0.0196032,0.0190412,0.0219351,0.0229642,0.0232951,0.0233196,0.0232226,0.0231046,0.0230411,0,
0,0.179531,0.158026,0.138073,0.119459,0.10187,0.0847627,0.0672086,0.0475483,0,0,0,0,0,0,0,0.0133035,0.0161995,0.0171029,0.01755,0.0177328,0.0177768,0.0177663,0,
0,0.114552,0.10041,0.0874121,0.0753425,0.0639028,0.05256,0.0403378,0.0252534,0,0,0,0,0,0,0,0.00677498,0.00999154,0.0112911,0.011965,0.0122998,0.0124408,0.0124694,0,
0,0.0483648,0.0416374,0.035751,0.0305301,0.0257818,0.0211948,0.0163106,0.0106818,0,0,0,0,0,0,0,0.00254369,0.00495837,0.00606012,0.00667145,0.00701122,0.00718123,0.00723387,0,
0,-0.0185798,-0.0178593,-0.0165316,-0.0147161,-0.0124679,-0.00984622,-0.00694989,-0.00414164,0,0,0,0,0,0,0,0.000364956,0.000889059,0.00130349,0.00163261,0.00187508,0.0020296,0.0020962,0,
0,-0.0859,-0.0777204,-0.0691471,-0.0602564,-0.0509731,-0.0410695,-0.0300605,-0.0170463,0,0,0,0,0,0,0,-0.00217659,-0.00312809,-0.0033556,-0.00330615,-0.00315925,-0.00301789,-0.00293564,0,
0,-0.153253,-0.137614,-0.121818,-0.105954,-0.0898972,-0.0732399,-0.0550724,-0.0338626,0,0,0,0,0,0,0,-0.00530627,-0.00763983,-0.0082506,-0.0082988,-0.0081435,-0.0079649,-0.00785326,0,
0,-0.220312,-0.197197,-0.174195,-0.151514,-0.129137,-0.106691,-0.082971,-0.0542754,0,0,0,0,0,0,0,-0.0102187,-0.0133218,-0.0136368,-0.013421,-0.0130764,-0.0127792,-0.0126183,0,
0,-0.286785,-0.256099,-0.225794,-0.19635,-0.168076,-0.14111,-0.115618,-0.0929154,-0.0702027,-0.0557975,-0.0449188,-0.0361565,-0.0297492,-0.0250883,-0.0215919,-0.0219102,-0.0204818,-0.0194505,-0.0185678,-0.0178579,-0.017368,-0.0171434,0,
0,-0.352495,-0.313967,-0.275986,-0.239514,-0.205255,-0.173664,-0.145152,-0.120507,-0.100997,-0.0829538,-0.0680276,-0.0559885,-0.046597,-0.039458,-0.0343115,-0.0300583,-0.0271096,-0.0249813,-0.0234089,-0.0222881,-0.0215807,-0.021293,0,
0,-0.417571,-0.370561,-0.324052,-0.279888,-0.23924,-0.202669,-0.170407,-0.142607,-0.119223,-0.099143,-0.0823319,-0.0685476,-0.0574808,-0.0487629,-0.0420143,-0.0367304,-0.0327498,-0.0297933,-0.027639,-0.0261489,-0.0252437,-0.0249071,0,
0,-0.482873,-0.425872,-0.369094,-0.316108,-0.268561,-0.226828,-0.190721,-0.159866,-0.133769,-0.111729,-0.0933099,-0.0781192,-0.0657694,-0.0558706,-0.0480387,-0.0418959,-0.0371716,-0.0336157,-0.0310235,-0.0292479,-0.0281922,-0.027829,0,
