0,3.21516e-07,2.29128e-07,1.30027e-07,2.55096e-08,-8.30407e-08,-1.94201e-07,-3.06554e-07,-4.18726e-07,-5.29432e-07,-6.37502e-07,-7.41908e-07,-8.41787e-07,-9.3645e-07,-1.02539e-06,-1.10829e-06,-1.18501e-06,-1.25558e-06,-1.32023e-06,-1.37934e-06,-1.43344e-06,-1.48322e-06,-1.52951e-06,-1.57327e-06,-1.61556e-06,-1.65756e-06,-1.70048e-06,-1.74558e-06,-1.7941e-06,-1.84722e-06,-1.90597e-06,-1.97123e-06,-2.04358e-06,-2.12331e-06,-2.21032e-06,-2.3041e-06,-2.40368e-06,-2.50766e-06,-2.61417e-06,-2.72097e-06,-2.82545e-06,-2.92475e-06,-3.01582e-06,-3.09553e-06,-3.16075e-06,-3.20841e-06,-3.23561e-06,-3.23963e-06,0,
0,4.43246e-07,3.02554e-07,1.5247e-07,-5.03652e-09,-1.67892e-07,-3.3398e-07,-5.01212e-07,-6.67587e-07,-8.31244e-07,-9.90506e-07,-1.14392e-06,-1.29028e-06,-1.42864e-06,-1.55834e-06,-1.67897e-06,-1.7904e-06,-1.89277e-06,-1.98645e-06,-2.07206e-06,-2.15045e-06,-2.22268e-06,-2.28998e-06,-2.35378e-06,-2.41565e-06,-2.47726e-06,-2.54035e-06,-2.60668e-06,-2.67795e-06,-2.7557e-06,-2.84127e-06,-2.93569e-06,-3.03954e-06,-3.15295e-06,-3.27546e-06,-3.40598e-06,-3.54278e-06,-3.6835e-06,-3.82518e-06,-3.96431e-06,-4.09697e-06,-4.21895e-06,-4.32584e-06,-4.41325e-06,-4.47689e-06,-4.51269e-06,-4.51693e-06,-4.48625e-06,0,
0,6.01876e-07,3.90471e-07,1.66123e-07,-6.82256e-08,-3.09503e-07,-5.54609e-07,-8.00509e-07,-1.04432e-06,-1.28338e-06,-1.51533e-06,-1.73813e-06,-1.95012e-06,-2.15004e-06,-2.33702e-06,-2.51057e-06,-2.67061e-06,-2.81744e-06,-2.95169e-06,-3.07435e-06,-3.18671e-06,-3.29036e-06,-3.38714e-06,-3.47913e-06,-3.56859e-06,-3.65789e-06,-3.74947e-06,-3.84575e-06,-3.949e-06,-4.06124e-06,-4.18411e-06,-4.31877e-06,-4.4657e-06,-4.62467e-06,-4.79456e-06,-4.9734e-06,-5.15827e-06,-5.34538e-06,-5.53011e-06,-5.70721e-06,-5.87087e-06,-6.01499e-06,-6.13339e-06,-6.22e-06,-6.26906e-06,-6.27532e-06,-6.23414e-06,-6.14155e-06,0,
0,8.04859e-07,4.91282e-07,1.60136e-07,-1.84241e-07,-5.37366e-07,-8.94754e-07,-1.25205e-06,-1.60516e-06,-1.95032e-06,-2.28425e-06,-2.60413e-06,-2.90773e-06,-3.19335e-06,-3.45989e-06,-3.70682e-06,-3.93415e-06,-4.14245e-06,-4.33276e-06,-4.50659e-06,-4.6659e-06,-4.81304e-06,-4.9507e-06,-5.08185e-06,-5.20971e-06,-5.33761e-06,-5.4689e-06,-5.60685e-06,-5.75446e-06,-5.91429e-06,-6.08831e-06,-6.27768e-06,-6.48263e-06,-6.70225e-06,-6.93441e-06,-7.17569e-06,-7.42143e-06,-7.66571e-06,-7.9016e-06,-8.12129e-06,-8.31642e-06,-8.47836e-06,-8.59851e-06,-8.66867e-06,-8.68131e-06,-8.62979e-06,-8.50852e-06,-8.31306e-06,0,
0,1.05974e-06,6.00395e-07,1.17565e-07,-3.82445e-07,-8.93176e-07,-1.40822e-06,-1.92141e-06,-2.42699e-06,-2.91973e-06,-3.39509e-06,-3.84926e-06,-4.27923e-06,-4.6828e-06,-5.05863e-06,-5.40616e-06,-5.7256e-06,-6.01794e-06,-6.28483e-06,-6.52857e-06,-6.75205e-06,-6.9587e-06,-7.15237e-06,-7.3373e-06,-7.51797e-06,-7.69898e-06,-7.8849e-06,-8.08006e-06,-8.28835e-06,-8.51294e-06,-8.75608e-06,-9.01882e-06,-9.30078e-06,-9.59996e-06,-9.91261e-06,-1.02332e-05,-1.05544e-05,-1.08674e-05,-1.11619e-05,-1.14266e-05,-1.16497e-05,-1.1819e-05,-1.19229e-05,-1.19505e-05,-1.18922e-05,-1.17397e-05,-1.14867e-05,-1.11286e-05,0,
0,1.3735e-06,7.08721e-07,1.30306e-08,-7.04524e-07,-1.43476e-06,-2.16862e-06,-2.89749e-06,-3.61335e-06,-4.30904e-06,-4.97836e-06,-5.61619e-06,-6.21859e-06,-6.78274e-06,-7.30702e-06,-7.79093e-06,-8.23507e-06,-8.64105e-06,-9.01142e-06,-9.34961e-06,-9.65983e-06,-9.94699e-06,-1.02166e-05,-1.04745e-05,-1.07269e-05,-1.09801e-05,-1.12402e-05,-1.15129e-05,-1.1803e-05,-1.21146e-05,-1.24499e-05,-1.28097e-05,-1.31924e-05,-1.35944e-05,-1.40095e-05,-1.44291e-05,-1.4842e-05,-1.52353e-05,-1.5594e-05,-1.5902e-05,-1.61429e-05,-1.63e-05,-1.63578e-05,-1.63019e-05,-1.61203e-05,-1.58033e-05,-1.53438e-05,-1.47376e-05,0,
0,1.75159e-06,8.00721e-07,-1.90212e-07,-1.20838e-06,-2.24086e-06,-3.27504e-06,-4.29897e-06,-5.30167e-06,-6.27339e-06,-7.20581e-06,-8.09213e-06,-8.92723e-06,-9.7076e-06,-1.04314e-05,-1.10982e-05,-1.17093e-05,-1.22673e-05,-1.2776e-05,-1.32404e-05,-1.36666e-05,-1.40615e-05,-1.44328e-05,-1.47885e-05,-1.51373e-05,-1.54874e-05,-1.5847e-05,-1.62233e-05,-1.66227e-05,-1.70494e-05,-1.75061e-05,-1.79923e-05,-1.85052e-05,-1.90382e-05,-1.95817e-05,-2.01226e-05,-2.06445e-05,-2.11284e-05,-2.15533e-05,-2.18967e-05,-2.21357e-05,-2.2248e-05,-2.22128e-05,-2.20121e-05,-2.16308e-05,-2.10578e-05,-2.02861e-05,-1.9313e-05,0,
0,2.19671e-06,8.51958e-07,-5.43881e-07,-1.97283e-06,-3.41694e-06,-4.85881e-06,-6.28208e-06,-7.67184e-06,-9.01499e-06,-1.03005e-05,-1.15194e-05,-1.26653e-05,-1.37337e-05,-1.47227e-05,-1.56323e-05,-1.64647e-05,-1.72239e-05,-1.79155e-05,-1.85468e-05,-1.91264e-05,-1.96638e-05,-2.01698e-05,-2.06553e-05,-2.11319e-05,-2.16105e-05,-2.21019e-05,-2.26152e-05,-2.31581e-05,-2.37357e-05,-2.43499e-05,-2.49992e-05,-2.56778e-05,-2.63755e-05,-2.70775e-05,-2.77643e-05,-2.84125e-05,-2.8995e-05,-2.94822e-05,-2.98431e-05,-3.00467e-05,-3.00632e-05,-2.98655e-05,-2.94308e-05,-2.87411e-05,-2.77842e-05,-2.65542e-05,-2.50511e-05,0,
0,2.70711e-06,8.26074e-07,-1.11902e-06,-3.10327e-06,-5.102e-06,-7.09146e-06,-9.0495e-06,-1.09561e-05,-1.27939e-05,-1.45483e-05,-1.62078e-05,-1.77643e-05,-1.92125e-05,-2.05505e-05,-2.1779e-05,-2.29015e-05,-2.39242e-05,-2.48552e-05,-2.57048e-05,-2.64851e-05,-2.72092e-05,-2.78916e-05,-2.85473e-05,-2.91914e-05,-2.98385e-05,-3.05023e-05,-3.11945e-05,-3.1924e-05,-3.26964e-05,-3.35129e-05,-3.43695e-05,-3.52567e-05,-3.61586e-05,-3.70532e-05,-3.79126e-05,-3.87033e-05,-3.93874e-05,-3.99242e-05,-4.02712e-05,-4.03869e-05,-4.02319e-05,-3.97715e-05,-3.89773e-05,-3.78282e-05,-3.63118e-05,-3.44248e-05,-3.21724e-05,0,
0,3.27452e-06,6.71176e-07,-2.01109e-06,-4.73817e-06,-7.47646e-06,-1.01939e-05,-1.28608e-05,-1.54505e-05,-1.79402e-05,-2.0311e-05,-2.25483e-05,-2.46419e-05,-2.65859e-05,-2.83783e-05,-3.00213e-05,-3.15204e-05,-3.28846e-05,-3.41257e-05,-3.5258e-05,-3.6298e-05,-3.72638e-05,-3.81749e-05,-3.90511e-05,-3.99125e-05,-4.07779e-05,-4.16647e-05,-4.25874e-05,-4.35566e-05,-4.45779e-05,-4.5651e-05,-4.67683e-05,-4.79147e-05,-4.90665e-05,-5.0192e-05,-5.12515e-05,-5.21981e-05,-5.29798e-05,-5.35406e-05,-5.38237e-05,-5.37736e-05,-5.3339e-05,-5.24759e-05,-5.11492e-05,-4.93354e-05,-4.7023e-05,-4.42136e-05,-4.09207e-05,0,
0,3.88172e-06,3.15585e-07,-3.34597e-06,-7.05665e-06,-1.07712e-05,-1.44467e-05,-1.80438e-05,-2.15275e-05,-2.4868e-05,-2.80411e-05,-3.10285e-05,-3.38178e-05,-3.64022e-05,-3.87806e-05,-4.0957e-05,-4.29399e-05,-4.47424e-05,-4.63809e-05,-4.78753e-05,-4.9248e-05,-5.05236e-05,-5.17277e-05,-5.28867e-05,-5.40265e-05,-5.51714e-05,-5.63434e-05,-5.756e-05,-5.88335e-05,-6.01691e-05,-6.1564e-05,-6.30053e-05,-6.44701e-05,-6.59242e-05,-6.73225e-05,-6.86095e-05,-6.97209e-05,-7.05855e-05,-7.1128e-05,-7.12723e-05,-7.09456e-05,-7.00816e-05,-6.86246e-05,-6.65326e-05,-6.37797e-05,-6.03576e-05,-5.62762e-05,-5.15621e-05,0,
0,4.4995e-06,-3.3705e-07,-5.2866e-06,-1.02869e-05,-1.52777e-05,-2.02019e-05,-2.50079e-05,-2.96501e-05,-3.40902e-05,-3.82974e-05,-4.22491e-05,-4.59305e-05,-4.93344e-05,-5.24609e-05,-5.53169e-05,-5.79152e-05,-6.02743e-05,-6.24171e-05,-6.43706e-05,-6.61652e-05,-6.78333e-05,-6.94089e-05,-7.09264e-05,-7.24191e-05,-7.39181e-05,-7.54505e-05,-7.70376e-05,-7.86931e-05,-8.04214e-05,-8.22155e-05,-8.40553e-05,-8.59072e-05,-8.77227e-05,-8.9439e-05,-9.09798e-05,-9.22576e-05,-9.31765e-05,-9.36359e-05,-9.35353e-05,-9.27795e-05,-9.12834e-05,-8.89775e-05,-8.58117e-05,-8.17593e-05,-7.68179e-05,-7.10104e-05,-6.43833e-05,0,
0,5.08335e-06,-1.41325e-06,-8.04056e-06,-1.47157e-05,-2.13589e-05,-2.78953e-05,-3.42576e-05,-4.03871e-05,-4.62348e-05,-5.17623e-05,-5.69419e-05,-6.17563e-05,-6.61985e-05,-7.02708e-05,-7.39842e-05,-7.73575e-05,-8.04165e-05,-8.31927e-05,-8.57226e-05,-8.80463e-05,-9.02068e-05,-9.22485e-05,-9.42155e-05,-9.61507e-05,-9.8093e-05,-0.000100076,-0.000102125,-0.000104255,-0.000106469,-0.000108753,-0.000111078,-0.000113396,-0.000115639,-0.000117721,-0.000119539,-0.000120976,-0.000121902,-0.000122186,-0.000121695,-0.000120306,-0.00011791,-0.000114421,-0.000109781,-0.000103962,-9.69735e-05,-8.88575e-05,-7.96889e-05,0,
0,5.56961e-06,-3.07579e-06,-1.18683e-05,-2.06985e-05,-2.94617e-05,-3.80605e-05,-4.64079e-05,-5.4429e-05,-6.2062e-05,-6.92594e-05,-7.59879e-05,-8.22279e-05,-8.79731e-05,-9.32296e-05,-9.80142e-05,-0.000102354,-0.000106285,-0.000109848,-0.000113094,-0.000116075,-0.000118846,-0.000121466,-0.000123991,-0.000126475,-0.000128966,-0.000131506,-0.000134125,-0.000136839,-0.000139646,-0.000142527,-0.000145437,-0.000148311,-0.000151055,-0.000153553,-0.000155669,-0.000157244,-0.00015811,-0.000158092,-0.000157018,-0.000154729,-0.000151087,-0.000145986,-0.000139356,-0.000131175,-0.000121467,-0.000110304,-9.77996e-05,0,
0,5.87137e-06,-5.53032e-06,-1.7092e-05,-2.86705e-05,-4.01293e-05,-5.13429e-05,-6.21998e-05,-7.26052e-05,-8.24821e-05,-9.17724e-05,-0.000100437,-0.000108453,-0.000115819,-0.000122544,-0.000128654,-0.000134187,-0.000139192,-0.000143725,-0.000147851,-0.000151639,-0.000155162,-0.000158491,-0.000161701,-0.000164858,-0.000168022,-0.000171244,-0.000174558,-0.000177981,-0.000181509,-0.000185108,-0.000188718,-0.000192249,-0.000195576,-0.000198544,-0.000200972,-0.000202652,-0.000203363,-0.000202878,-0.000200973,-0.000197444,-0.000192116,-0.000184857,-0.000175589,-0.000164295,-0.000151023,-0.000135884,-0.000119049,0,
0,5.87391e-06,-9.03242e-06,-2.41052e-05,-3.91582e-05,-5.40151e-05,-6.85151e-05,-8.25169e-05,-9.59014e-05,-0.000108573,-0.000120463,-0.000131524,-0.000141735,-0.000151096,-0.000159625,-0.000167359,-0.000174352,-0.000180668,-0.000186383,-0.000191581,-0.000196351,-0.000200785,-0.000204978,-0.000209019,-0.000212992,-0.000216972,-0.000221019,-0.000225174,-0.000229453,-0.000233844,-0.000238302,-0.000242744,-0.000247047,-0.000251047,-0.000254542,-0.000257291,-0.000259027,-0.000259461,-0.000258298,-0.000255251,-0.000250056,-0.000242493,-0.0002324,-0.000219684,-0.000204341,-0.000186451,-0.000166183,-0.000143783,0,
0,5.43003e-06,-1.38951e-05,-3.33826e-05,-5.27918e-05,-7.18967e-05,-9.04927e-05,-0.000108402,-0.000125476,-0.0001416,-0.000156689,-0.000170693,-0.000183589,-0.000195383,-0.000206108,-0.000215814,-0.000224575,-0.000232476,-0.000239616,-0.000246105,-0.000252057,-0.000257589,-0.000262818,-0.000267857,-0.000272811,-0.00027777,-0.000282807,-0.000287967,-0.000293267,-0.000298687,-0.000304163,-0.000309585,-0.00031479,-0.000319565,-0.000323646,-0.000326724,-0.000328451,-0.000328456,-0.000326358,-0.000321787,-0.000314407,-0.000303937,-0.000290175,-0.000273018,-0.000252472,-0.000228665,-0.000201843,-0.000172358,0,
0,4.35515e-06,-2.04968e-05,-4.54907e-05,-7.03178e-05,-9.46903e-05,-0.00011835,-0.000141074,-0.000162681,-0.00018303,-0.000202024,-0.000219606,-0.000235757,-0.000250495,-0.000263865,-0.000275943,-0.000286823,-0.000296621,-0.000305464,-0.000313493,-0.000320852,-0.00032769,-0.000334152,-0.000340379,-0.000346498,-0.000352619,-0.000358828,-0.00036518,-0.000371689,-0.000378323,-0.000384997,-0.000391566,-0.000397821,-0.000403486,-0.000408223,-0.000411635,-0.000413277,-0.000412671,-0.000409331,-0.000402782,-0.000392593,-0.000378407,-0.00035997,-0.00033716,-0.000310006,-0.000278695,-0.000243576,-0.000205141,0,
0,2.42215e-06,-2.92892e-05,-6.10989e-05,-9.26127e-05,-0.000123466,-0.000153336,-0.000181945,-0.000209073,-0.000234551,-0.000258269,-0.000280165,-0.000300228,-0.00031849,-0.000335021,-0.000349921,-0.000363319,-0.000375364,-0.000386221,-0.000396067,-0.000405086,-0.000413461,-0.000421374,-0.000428997,-0.000436485,-0.000443972,-0.000451559,-0.000459309,-0.000467234,-0.00047529,-0.000483365,-0.000491272,-0.000498743,-0.000505431,-0.000510905,-0.00051466,-0.000516132,-0.000514713,-0.00050978,-0.000500725,-0.000486996,-0.000468137,-0.000443825,-0.000413912,-0.00037845,-0.00033771,-0.000292173,-0.000242519,0,
0,-6.4379e-07,-4.08067e-05,-8.09911e-05,-0.000120697,-0.000159464,-0.000196891,-0.000232637,-0.000266436,-0.000298089,-0.000327471,-0.000354522,-0.000379243,-0.000401688,-0.000421955,-0.000440184,-0.000456542,-0.000471223,-0.000484437,-0.000496407,-0.000507361,-0.000517528,-0.00052713,-0.000536376,-0.000545457,-0.000554531,-0.00056372,-0.000573095,-0.000582667,-0.000592375,-0.000602076,-0.000611534,-0.000620415,-0.000628281,-0.000634592,-0.000638714,-0.000639935,-0.000637485,-0.00063057,-0.000618416,-0.000600313,-0.000575671,-0.000544075,-0.000505338,-0.000459539,-0.000407049,-0.000348529,-0.000284902,0,
0,-5.17078e-06,-5.56751e-05,-0.000106079,-0.000155749,-0.000204111,-0.000250666,-0.000295001,-0.000336793,-0.000375817,-0.000411935,-0.000445092,-0.000475308,-0.000502669,-0.000527315,-0.000549429,-0.000569234,-0.000586975,-0.000602918,-0.000617342,-0.000630529,-0.000642761,-0.000654308,-0.000665424,-0.000676336,-0.000687237,-0.000698269,-0.000709514,-0.000720983,-0.000732596,-0.000744174,-0.000755426,-0.000765937,-0.000775166,-0.000782444,-0.000786982,-0.000787887,-0.000784192,-0.000774892,-0.000758995,-0.000735589,-0.000703905,-0.000663401,-0.000613827,-0.000555285,-0.000488271,-0.000413674,-0.000332743,0,
0,-1.15461e-05,-7.46228e-05,-0.000137415,-0.000199125,-0.000259039,-0.00031654,-0.000371129,-0.000422428,-0.000470178,-0.000514235,-0.000554557,-0.000591197,-0.000624282,-0.000654005,-0.000680612,-0.000704387,-0.000725644,-0.000744715,-0.000761945,-0.000777682,-0.000792267,-0.000806028,-0.000819271,-0.000832269,-0.000845249,-0.00085838,-0.000871759,-0.000885393,-0.000899186,-0.000912918,-0.000926235,-0.000938632,-0.000949449,-0.000957865,-0.000962909,-0.000963473,-0.000958349,-0.000946267,-0.000925964,-0.000896258,-0.000856144,-0.000804895,-0.000742159,-0.000668052,-0.000583214,-0.000488825,-0.000386563,0,
0,-2.02231e-05,-9.84933e-05,-0.000176212,-0.000252378,-0.000326105,-0.000396639,-0.000463382,-0.000525894,-0.000583888,-0.000637221,-0.000685877,-0.000729954,-0.000769638,-0.000805192,-0.000836938,-0.00086524,-0.000890492,-0.000913109,-0.000933512,-0.000952126,-0.000969363,-0.000985618,-0.00100126,-0.0010166,-0.00103192,-0.00104742,-0.00106321,-0.00107929,-0.00109556,-0.00111175,-0.00112743,-0.00114201,-0.00115469,-0.00116447,-0.00117018,-0.00117045,-0.00116377,-0.00114857,-0.00112322,-0.00108619,-0.00103616,-0.000972141,-0.000893606,-0.000800655,-0.00069409,-0.000575454,-0.000446986,0,
0,-3.17292e-05,-0.000128261,-0.000223862,-0.000317281,-0.000407419,-0.000493363,-0.000574404,-0.000650037,-0.000719955,-0.000784029,-0.000842287,-0.000894889,-0.000942104,-0.000984284,-0.00102185,-0.00105525,-0.001085,-0.00111159,-0.00113554,-0.00115736,-0.00117755,-0.00119658,-0.00121489,-0.00123284,-0.00125077,-0.0012689,-0.00128738,-0.00130622,-0.00132527,-0.00134425,-0.00136264,-0.00137974,-0.00139462,-0.00140607,-0.00141268,-0.0014128,-0.00140457,-0.00138601,-0.00135506,-0.00130975,-0.0012483,-0.00116933,-0.00107206,-0.000956502,-0.000823617,-0.000675392,-0.000514803,0,
0,-4.66767e-05,-0.00016505,-0.000281965,-0.000395858,-0.000505375,-0.000609416,-0.00070715,-0.000798012,-0.000881688,-0.000958083,-0.00102729,-0.00108957,-0.00114529,-0.00119492,-0.00123899,-0.00127809,-0.00131282,-0.00134381,-0.00137169,-0.00139705,-0.0014205,-0.00144258,-0.0014638,-0.00148463,-0.00150542,-0.00152647,-0.00154793,-0.00156981,-0.00159198,-0.00161409,-0.00163557,-0.00165559,-0.00167306,-0.00168658,-0.00169447,-0.00169473,-0.00168512,-0.00166315,-0.00162625,-0.00157183,-0.00149752,-0.00140138,-0.00128221,-0.00113979,-0.000975214,-0.00079099,-0.00059106,0,
0,-6.57774e-05,-0.000210166,-0.000352368,-0.00049043,-0.000622692,-0.000747839,-0.000864914,-0.000973303,-0.00107271,-0.0011631,-0.00124468,-0.00131782,-0.00138303,-0.00144093,-0.00149221,-0.00153758,-0.00157779,-0.0016136,-0.00164575,-0.00167497,-0.00170195,-0.00172734,-0.00175175,-0.00177569,-0.0017996,-0.00182382,-0.00184853,-0.00187377,-0.00189938,-0.00192499,-0.00194995,-0.00197333,-0.00199388,-0.00200999,-0.00201968,-0.00202058,-0.00200999,-0.00198487,-0.00194196,-0.00187793,-0.00178958,-0.00167416,-0.00152978,-0.0013558,-0.00115329,-0.000925359,-0.000677199,0,
