0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,-0.240651,-0.1438,-0.0976592,-0.0719273,-0.0557069,-0.0445292,-0.0363226,-0.0300182,-0.0250131,-0.0209415,-0.0175669,-0.0147282,-0.0123103,-0.0102275,-0.00841342,-0.00681487,-0.0053879,-0.00409511,-0.00290379,-0.00178462,-0.000710663,0,
0,-0.0943089,-0.0931138,-0.0772775,-0.0624483,-0.0507004,-0.0415977,-0.0344622,-0.0287619,-0.0241233,-0.0202878,-0.0170731,-0.0143476,-0.012013,-0.00999343,-0.00822895,-0.00667044,-0.00527669,-0.00401227,-0.00284591,-0.00174943,-0.000696776,0,
0,-0.0436232,-0.0570872,-0.0559123,-0.0499155,-0.0430797,-0.0367325,-0.0312017,-0.0264802,-0.0224671,-0.0190494,-0.0161254,-0.0136098,-0.0114319,-0.00953309,-0.00786429,-0.00638369,-0.00505511,-0.00384669,-0.00272985,-0.00167852,-0.000668377,0,
0,-0.0232404,-0.0357174,-0.0393907,-0.0382472,-0.0349986,-0.0310815,-0.0271644,-0.0235233,-0.0202492,-0.0173505,-0.0148017,-0.0125651,-0.0106005,-0.00886915,-0.00733507,-0.00596554,-0.00473077,-0.0036036,-0.00255906,-0.00157392,-0.000626283,0,
0,-0.0137542,-0.023167,-0.0277054,-0.0287064,-0.0276112,-0.0254576,-0.0228796,-0.0202289,-0.0176854,-0.015331,-0.0131942,-0.0112756,-0.0095614,-0.00803124,-0.00666221,-0.00543085,-0.00431423,-0.0032904,-0.00233847,-0.00143857,-0.000571685,0,
0,-0.0087285,-0.0155044,-0.0195741,-0.0212809,-0.0213035,-0.0202811,-0.0186916,-0.0168523,-0.0149577,-0.0131187,-0.0113928,-0.00980468,-0.00835969,-0.00705191,-0.00586932,-0.00479683,-0.00381797,-0.00291592,-0.00207404,-0.00127603,-0.000506039,0,
0,-0.00575818,-0.0105587,-0.013819,-0.0155546,-0.0160578,-0.0156899,-0.0147725,-0.0135505,-0.0121941,-0.0108128,-0.00947247,-0.00820877,-0.00703774,-0.00596293,-0.00498031,-0.00408139,-0.00325526,-0.00248978,-0.00177235,-0.00109028,-0.000430957,0,
0,-0.00382979,-0.00716101,-0.00959823,-0.0110718,-0.0116951,-0.0116613,-0.0111715,-0.0103972,-0.00946938,-0.0084799,-0.007489,-0.00653305,-0.00563159,-0.00479282,-0.00401753,-0.00330189,-0.00263934,-0.00202175,-0.00144021,-0.000885447,-0.0003481,0,
0,-0.00246405,-0.00466222,-0.00634678,-0.00744582,-0.00799631,-0.00809625,-0.00786275,-0.00740546,-0.00681422,-0.00615624,-0.00547818,-0.00481007,-0.00416956,-0.00356549,-0.00300075,-0.00247432,-0.00198281,-0.00152137,-0.00108433,-0.000665656,-0.00025911,0,
0,-0.00140686,-0.00267873,-0.00368254,-0.00437011,-0.00474985,-0.00486634,-0.0047795,-0.00454929,-0.00422743,-0.00385427,-0.00345892,-0.00306095,-0.00267247,-0.00230015,-0.00194688,-0.00161303,-0.00129737,-0.000997693,-0.000711234,-0.00043493,-0.000165569,0,
0,-0.000505204,-0.000961744,-0.00133221,-0.00159925,-0.00176304,-0.00183574,-0.00183522,-0.00178017,-0.00168724,-0.00156977,-0.0014377,-0.00129797,-0.00115516,-0.00101209,-0.000870389,-0.000730867,-0.000593843,-0.000459334,-0.000327189,-0.000197172,-6.89966e-05,0,
0,0.000349592,0.000673913,0.000920995,0.00107606,0.00114152,0.00113138,0.00106493,0.000961873,0.00083941,0.000711055,0.000586497,0.000472057,0.000371349,0.000285935,0.000215901,0.000160303,0.000117505,8.54223e-05,6.16931e-05,4.37952e-05,2.91278e-05,0,
0,0.00125356,0.00239465,0.00327638,0.00385315,0.00413556,0.00417004,0.0040179,0.00374012,0.00338898,0.00300498,0.00261702,0.00224403,0.0018972,0.00158194,0.00129962,0.00104887,0.000826539,0.000628339,0.000449315,0.000284143,0.000127316,0,
0,0.0023153,0.00438548,0.00595053,0.00694106,0.00739618,0.00741572,0.00711817,0.00661416,0.00599412,0.00532542,0.00465448,0.00401077,0.003411,0.00286282,0.00236762,0.0019227,0.00152277,0.00116094,0.00082942,0.000519942,0.000224023,0,
0,0.00368761,0.0068949,0.00921634,0.0105847,0.0111154,0.0110036,0.0104516,0.00963183,0.00867586,0.00767581,0.00669166,0.00575925,0.00489724,0.00411266,0.00340487,0.00276842,0.00219491,0.00167425,0.00119545,0.000747081,0.000317601,0,
0,0.00562433,0.010306,0.0134553,0.0150899,0.0155041,0.0150612,0.0140838,0.0128179,0.0114342,0.0100426,0.00870853,0.00746729,0.00633406,0.00531129,0.00439359,0.00357092,0.00283061,0.00215866,0.00154046,0.000961233,0.00040628,0,
0,0.00860439,0.0152675,0.0192316,0.0208423,0.0207802,0.0196861,0.0180393,0.016158,0.0142371,0.012388,0.0106678,0.00910094,0.00769183,0.00643358,0.00531291,0.00431323,0.00341645,0.00260395,0.00185718,0.00115788,0.000488176,0,
0,0.0136408,0.0229474,0.0273863,0.0282965,0.0271213,0.0248998,0.0222674,0.0195768,0.0170082,0.0146438,0.0125122,0.0106134,0.00893296,0.00744958,0.00613914,0.00497683,0.00393817,0.00299951,0.00213817,0.00133242,0.000561336,0,
0,0.0231383,0.035516,0.0390961,0.0378674,0.0345436,0.0305626,0.0265942,0.0229152,0.0196172,0.0167088,0.0141646,0.0119464,0.0100133,0.00832585,0.00684692,0.00554249,0.00438136,0.00333479,0.00237612,0.00148036,0.000623822,0,
0,0.0435322,0.0569039,0.055642,0.0495657,0.0426595,0.0362524,0.0306734,0.0259161,0.0218803,0.0184532,0.0155332,0.0130345,0.0108859,0.00902812,0.00741101,0.00599158,0.00473234,0.00359995,0.00256426,0.00159755,0.000673818,0,
0,0.0942286,0.0929475,0.0770304,0.062127,0.0503133,0.0411545,0.0339736,0.0282396,0.0235795,0.0197348,0.0165235,0.0138135,0.0115061,0.00952488,0.00780881,0.00630774,0.00497925,0.00378652,0.00269684,0.00168046,0.000709755,0,
0,0.24058,0.14365,0.0974328,0.0716316,0.0553494,0.044119,0.0358697,0.0295333,0.0245077,0.0204272,0.0170554,0.014231,0.0118386,0.00979163,0.00802302,0.00647858,0.0051132,0.00388822,0.00276956,0.00172645,0.000730436,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
