0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,-0.00995436,-0.00839178,-0.00715439,-0.006136,-0.00527653,-0.00453765,-0.00389329,-0.00332569,-0.00282335,-0.0023793,-0.00198897,-0.00164849,-0.00135383,-0.00110056,-0.000883955,-0.000699021,-0.000540617,-0.0004036,-0.000283013,-0.000174224,-7.29525e-05,0,
0,-0.00941073,-0.00807014,-0.00693987,-0.0059823,-0.0051617,-0.00444923,-0.00382278,-0.00326657,-0.00277094,-0.00233107,-0.00194411,-0.0016071,-0.00131627,-0.00106718,-0.000855022,-0.000674742,-0.000521049,-0.000388605,-0.000272315,-0.000167508,-6.99639e-05,0,
0,-0.0086551,-0.00754136,-0.00655658,-0.00569622,-0.00494379,-0.00428013,-0.00368742,-0.00315216,-0.00266777,-0.00223452,-0.00185341,-0.00152312,-0.00124005,-0.000999444,-0.000796316,-0.000625582,-0.000481594,-0.000358529,-0.000250959,-0.000154139,-6.39952e-05,0,
0,-0.00780212,-0.00688664,-0.00605268,-0.00530665,-0.00464203,-0.00404526,-0.00349987,-0.00299195,-0.00251821,-0.00209009,-0.00171561,-0.0013951,-0.001124,-0.000896361,-0.000706908,-0.000551011,-0.000422271,-0.000313791,-0.000219506,-0.000134593,-5.52937e-05,0,
0,-0.0068973,-0.00615327,-0.0054645,-0.00483993,-0.0042772,-0.00376406,-0.00327995,-0.00280243,-0.00232742,-0.00189582,-0.00152708,-0.00122031,-0.000966566,-0.000756638,-0.000585063,-0.000450109,-0.000343334,-0.000255384,-0.000179121,-0.000109801,-4.43362e-05,0,
0,-0.00596089,-0.00536731,-0.00481551,-0.00431543,-0.00386738,-0.00345881,-0.00305845,-0.0026151,-0.00209718,-0.00164196,-0.00127914,-0.00099447,-0.000766682,-0.000579368,-0.000426962,-0.000321205,-0.000245719,-0.000185458,-0.000131992,-8.13801e-05,-3.19256e-05,0,
0,-0.00500222,-0.00454196,-0.00411792,-0.00374271,-0.00342255,-0.00315032,-0.00288513,-0.00250706,-0.0018077,-0.00129822,-0.000954896,-0.000712961,-0.000526913,-0.000367102,-0.000221541,-0.000161391,-0.000132454,-0.000108527,-8.19683e-05,-5.18862e-05,-1.9271e-05,0,
0,-0.00402533,-0.00368239,-0.0033742,-0.00311838,-0.00293405,-0.00283994,-0.00283047,-0.00272569,-0.00133086,-0.000789825,-0.000530194,-0.000376021,-0.000260752,-0.000139504,7.15891e-05,3.12733e-05,-1.31849e-05,-3.36846e-05,-3.52252e-05,-2.48951e-05,-7.94828e-06,0,
0,-0.0030318,-0.00278958,-0.00258022,-0.00242542,-0.00235922,-0.00245025,-0.00287831,-0.00424269,0,0,0,0,0,0,0,0.000230683,8.34817e-05,2.29251e-05,-4.29616e-10,-4.42093e-06,4.2821e-07,0,
0,-0.00202305,-0.00186478,-0.00173297,-0.00164576,-0.0016301,-0.00172839,-0.00199888,-0.0024434,0,0,0,0,0,0,0,0.000187812,9.46021e-05,4.25549e-05,1.70591e-05,6.89681e-06,4.9087e-06,0,
0,-0.00100189,-0.000913616,-0.0008413,-0.000795066,-0.000788102,-0.00083631,-0.000948529,-0.00108672,0,0,0,0,0,0,0,0.000107996,6.5259e-05,3.60715e-05,1.90266e-05,1.01258e-05,5.89215e-06,0,
0,2.73394e-05,5.42991e-05,7.74669e-05,9.60563e-05,0.000110255,0.000120895,0.000128866,0.000134292,0,0,0,0,0,0,0,2.73381e-05,2.25862e-05,1.76072e-05,1.2953e-05,8.72719e-06,4.82567e-06,0,
0,0.00105965,0.00102767,0.00100306,0.000994386,0.00101557,0.0010848,0.00121349,0.00136415,0,0,0,0,0,0,0,-5.22799e-05,-2.01286e-05,-1.29266e-06,6.42171e-06,7.00484e-06,3.62579e-06,0,
0,0.00209068,0.00199613,0.00191604,0.00186715,0.00187824,0.00199594,0.00228431,0.00274947,0,0,0,0,0,0,0,-0.000129534,-5.01885e-05,-9.37326e-06,6.9121e-06,9.23566e-06,4.20507e-06,0,
0,0.0031182,0.00295322,0.00280199,0.00268533,0.00264115,0.00274524,0.00318994,0.00460726,0,0,0,0,0,0,0,-0.000171815,-4.24922e-05,6.74825e-06,2.1266e-05,1.88471e-05,8.01417e-06,0,
0,0.00414413,0.00390008,0.00365807,0.00343703,0.0032633,0.00316361,0.00313684,0.00299307,0.00146039,0.000863109,0.000575787,0.000406563,0.000284257,0.000165087,-2.40957e-05,9.7034e-06,4.49052e-05,5.74504e-05,5.25698e-05,3.69796e-05,1.54941e-05,0,
0,0.00517718,0.00484863,0.00449811,0.00414748,0.00381856,0.00351718,0.00320893,0.00277174,0.00198898,0.00141904,0.00103554,0.000767606,0.000565975,0.000399347,0.000254217,0.000189737,0.000154982,0.000125694,9.4761e-05,6.1221e-05,2.57745e-05,0,
0,0.00623833,0.00582298,0.0053432,0.00484212,0.00435297,0.00388471,0.0034167,0.00290115,0.00230906,0.00179205,0.00138252,0.00106443,0.00081405,0.000612755,0.000452408,0.000340502,0.000260006,0.000195966,0.000139916,8.76945e-05,3.72853e-05,0,
0,0.00737867,0.00686558,0.00621447,0.00553052,0.0048728,0.00425852,0.00367829,0.00311263,0.00255884,0.00206163,0.00164142,0.00129621,0.00101508,0.00078669,0.000603304,0.000460776,0.000349329,0.000258876,0.000181761,0.000112783,4.84232e-05,0,
0,0.00873917,0.00805001,0.00712333,0.00619823,0.00535524,0.00460453,0.00393138,0.00331789,0.00275707,0.00225862,0.0018291,0.00146703,0.00116588,0.000917619,0.000714927,0.00055124,0.000418682,0.00030927,0.000216121,0.000133761,5.78939e-05,0,
0,0.010759,0.00947566,0.00803527,0.00678918,0.00575124,0.00487903,0.00413078,0.00347611,0.00289812,0.00239131,0.00195332,0.00158034,0.00126661,0.00100528,0.000789405,0.000612072,0.000466083,0.000344347,0.000240429,0.000148803,6.47877e-05,0,
0,0.0149546,0.011062,0.00875745,0.0071772,0.0059872,0.00503547,0.00424245,0.00356325,0.00297316,0.00245986,0.00201661,0.00163792,0.00131787,0.00104993,0.000827314,0.000643154,0.000490503,0.000362605,0.00025322,0.000156811,6.85383e-05,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0.00995436,0.00839178,0.00715439,0.006136,0.00527653,0.00453765,0.00389329,0.00332569,0.00282335,0.0023793,0.00198897,0.00164849,0.00135383,0.00110056,0.000883955,0.000699021,0.000540617,0.0004036,0.000283013,0.000174224,7.29525e-05,0,
0,-0.0128784,-0.0125311,-0.0103597,-0.00874435,-0.00745921,-0.00639263,-0.0054812,-0.00468624,-0.0039843,-0.00336195,-0.00281163,-0.0023283,-0.00190747,-0.00154437,-0.00123362,-0.000969073,-0.000743693,-0.00054993,-0.000380164,-0.000227014,-8.32226e-05,0,
0,-0.0153007,-0.0154936,-0.0132659,-0.0113833,-0.00979382,-0.00843298,-0.00724833,-0.00620211,-0.00527045,-0.00444077,-0.00370659,-0.00306298,-0.00250435,-0.0020241,-0.00161475,-0.0012678,-0.000973405,-0.000721052,-0.000500421,-0.000301995,-0.000117409,0,
0,-0.0136072,-0.0141473,-0.0123638,-0.0107588,-0.00934537,-0.00810032,-0.00699206,-0.00599314,-0.00508747,-0.00427187,-0.0035477,-0.00291423,-0.00236706,-0.00189975,-0.00150519,-0.00117526,-0.000899132,-0.000664919,-0.000461407,-0.000278831,-0.000108864,0,
0,-0.0120933,-0.0127292,-0.0112827,-0.00994242,-0.00872797,-0.00763028,-0.00662586,-0.0056903,-0.00481385,-0.00401094,-0.00329755,-0.00267862,-0.00214939,-0.00170215,-0.00133057,-0.00102854,-0.000782656,-0.00057789,-0.000401364,-0.000243068,-9.52733e-05,0,
0,-0.0106157,-0.0112655,-0.010095,-0.0089997,-0.00799328,-0.00706643,-0.00619024,-0.00532781,-0.00446615,-0.00365996,-0.00295244,-0.00235281,-0.00184925,-0.00142842,-0.00108598,-0.000825316,-0.000624759,-0.00046242,-0.000322988,-0.000196806,-7.76996e-05,0,
0,-0.00913585,-0.00976053,-0.00883172,-0.00796766,-0.00717852,-0.00645142,-0.00574037,-0.00496405,-0.00406251,-0.00320987,-0.00249899,-0.0019305,-0.00146593,-0.00107584,-0.000759163,-0.000561595,-0.000428337,-0.000323829,-0.000231252,-0.000143457,-5.75603e-05,0,
0,-0.00764234,-0.00821463,-0.00750333,-0.00686028,-0.00630124,-0.00581987,-0.00535532,-0.00472515,-0.00360958,-0.00261764,-0.00190284,-0.0014039,-0.00100777,-0.000649426,-0.000312765,-0.000233146,-0.000202841,-0.000173085,-0.000134614,-8.81897e-05,-3.6807e-05,0,
0,-0.00613063,-0.00662453,-0.00610632,-0.00566848,-0.00534582,-0.00517103,-0.00513542,-0.00497154,-0.00271088,-0.00155703,-0.0010906,-0.000774264,-0.000511543,-0.000200929,0.000240807,0.000145085,2.35462e-05,-3.0824e-05,-4.58062e-05,-3.78526e-05,-1.78309e-05,0,
0,-0.00459817,-0.00498534,-0.00462857,-0.00436105,-0.00424205,-0.00438249,-0.0050429,-0.00699415,0.00133086,0.000789825,0,0,0,0,0,0.000399175,0.000183108,7.22687e-05,2.01864e-05,4.47413e-07,-2.94276e-06,0,
0,-0.00304455,-0.0032953,-0.0030612,-0.00290466,-0.00287839,-0.00307354,-0.00365904,-0.00495173,-0.00133086,-0.000789825,0,0,0,0,0,0.000464691,0.000237725,0.000116789,5.39383e-05,2.24277e-05,6.51025e-06,0,
0,-0.00147289,-0.00156161,-0.0014159,-0.00131755,-0.00129274,-0.00137358,-0.00156763,-0.00167613,0.00133086,0.000789825,0,0,0,0,0,0.000336933,0.000186505,0.000103357,5.64263e-05,2.88371e-05,1.07845e-05,0,
0,0.000110507,0.000200053,0.000277158,0.000343588,0.000399092,0.000440173,0.000438697,0.000236089,-0.00133086,-0.000789825,0,0,0,0,0,7.74767e-05,6.81091e-05,5.37844e-05,3.96183e-05,2.57242e-05,1.18958e-05,0,
0,0.00169818,0.00197062,0.00198128,0.00201613,0.00210591,0.00229712,0.00264684,0.00323225,0.00133086,0.000789825,0,0,0,0,0,-0.000135939,-4.53141e-05,4.0739e-06,2.25551e-05,2.2552e-05,1.30439e-05,0,
0,0.00328443,0.00373373,0.00366159,0.00363422,0.00371188,0.00399626,0.00462005,0.00548783,-0.00133086,-0.000789825,0,0,0,0.000165087,-2.40957e-05,-0.000333041,-0.000117561,-1.47539e-05,2.39706e-05,2.88874e-05,1.74668e-05,0,
